Time	LLRF:BRD2:NTC2:TEMP [degC]	LLRF:BRD2:NTC0:TEMP [degC]	LLRF:BRD2:NTC1:TEMP [degC]	LLRF:BRD3:NTC0:TEMP [degC]	LLRF:BRD3:NTC2:TEMP [degC]	LLRF:BRD3:NTC1:TEMP [degC]	LLRF:BRD1:NTC1:TEMP [degC]	LLRF:BRD1:NTC2:TEMP [degC]	LLRF:BRD1:NTC3:TEMP [degC]	LLRF:BRD1:NTC0:TEMP [degC]	
08/29/2022 15:26:48.543438	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:48.641877	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:48.739981	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:48.838032	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:48.936052	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:49.053386	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:49.151470	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:49.249545	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:49.347611	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:49.445741	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:49.544021	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:49.642067	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:49.740077	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:49.838142	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:49.936423	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:50.040904	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:50.138914	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:50.236983	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:50.335091	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:50.438376	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:50.536457	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:50.634533	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:50.733604	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:50.831646	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:50.929656	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:51.028080	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:51.126199	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:51.224211	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:51.322246	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:51.420258	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:51.518423	23.0044	21.6177	22.9603	21.7275	23.2031	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:51.616518	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:51.714611	23.0044	21.6177	22.9603	21.7275	23.2031	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:51.812663	23.0044	21.6177	22.9603	21.7275	23.2031	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:51.910703	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:52.008785	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:52.107398	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:52.205412	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:52.303425	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:52.403752	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:52.501835	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:52.599883	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:52.697913	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:52.795926	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:52.893943	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:52.992029	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:53.090223	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:53.188252	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:53.286270	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:53.384350	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:53.482428	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:53.580444	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:53.678457	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:53.776466	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:53.874478	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:53.972522	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:54.071183	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:54.169257	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:54.267303	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:54.365312	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:26:54.463321	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:54.561374	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:54.659419	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:54.757539	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:54.855546	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:54.953587	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:55.051687	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:55.149744	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:55.247759	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:55.346807	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:55.444822	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:55.542876	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:55.640886	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:55.738895	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:55.836905	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:55.934913	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:56.035649	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:56.133662	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:56.231678	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:56.329694	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:56.427707	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:56.525721	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:56.623729	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:56.721736	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:56.820546	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:56.918566	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:57.016584	23.0044	21.6177	22.9603	21.7275	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:57.114773	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:57.214183	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:57.312204	23.0044	21.6177	22.9603	21.7275	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:57.410218	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:57.508280	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:57.606295	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:57.705317	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:57.803333	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:57.901341	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:57.999399	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:58.098098	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:58.196177	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:58.294198	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:58.392222	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:58.490237	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:58.588253	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:58.686270	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:58.784283	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:58.882300	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:58.980317	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:59.078864	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:59.176936	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:59.274970	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:59.372998	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:59.471548	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:59.569563	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:59.667798	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:59.765812	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:59.863860	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:26:59.962010	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:00.060080	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:00.158091	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:00.256104	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:00.354115	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:00.452122	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:00.550152	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:00.648166	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:00.746192	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:00.844201	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:00.942212	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:01.040241	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:01.138254	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:01.236268	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:01.334289	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:01.432300	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:01.530335	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:01.628357	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:01.726372	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:01.824415	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:01.922446	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:02.020540	23.0044	21.6177	22.9603	21.7056	23.2031	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:27:02.118627	23.0044	21.6177	22.9603	21.7056	23.2031	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:02.216670	23.0044	21.6177	22.9603	21.7056	23.2031	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:02.314682	23.0044	21.6177	22.9603	21.7056	23.2031	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:02.412691	23.0044	21.6177	22.9603	21.7056	23.2031	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:02.510751	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:02.608810	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:02.706821	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:02.804830	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:02.902840	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:03.000849	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:03.099281	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:03.197327	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:03.295372	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:03.393382	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:03.491396	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:03.589405	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:03.687424	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:03.785437	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:03.883450	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:03.981464	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:04.079628	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:04.177654	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:04.275662	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:04.373670	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:04.471682	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:04.576168	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:04.674178	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:04.772187	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:04.870202	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:04.968220	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:05.067104	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:05.165114	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:05.263160	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:05.361209	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:05.459218	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:05.557231	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:05.655246	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:05.753322	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:05.854163	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:05.952181	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:06.050453	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:06.148510	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:06.246522	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9912	
08/29/2022 15:27:06.344563	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:06.442612	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:06.540656	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:06.638670	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	22.9823	22.1892	21.9693	
08/29/2022 15:27:06.736745	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:06.834790	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:06.932797	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:07.031450	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:07.129461	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:07.227470	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:07.325479	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9912	
08/29/2022 15:27:07.423561	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9912	
08/29/2022 15:27:07.521576	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:07.619647	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:07.717657	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:07.815671	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:07.913689	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9912	
08/29/2022 15:27:08.011766	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:08.112211	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9912	
08/29/2022 15:27:08.210292	23.0044	21.6177	22.9603	21.7056	23.181	22.9382	22.9603	23.0044	22.1892	21.9912	
08/29/2022 15:27:08.308353	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9912	
08/29/2022 15:27:08.406406	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9912	
08/29/2022 15:27:08.504427	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9912	
08/29/2022 15:27:08.602447	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:08.700518	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
08/29/2022 15:27:08.798528	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9912	
08/29/2022 15:27:08.896577	23.0044	21.6177	22.9603	21.7056	23.181	22.9603	22.9603	23.0044	22.1892	21.9693	
